Var1,Var2,Overlap,Dissimilarity,Transfer_1,Transfer_2,Inoculum_1,Inoculum_2,Same_Inoculum,Same_Transfer
Glucose.2.3.5,Glucose.2.2.1,0.597639563439127,0.096961029196927,5,1,2,2,TRUE,FALSE
Glucose.2.4.5,Glucose.2.2.1,0.588297898654743,0.444909549408636,5,1,2,2,TRUE,FALSE
Glucose.2.5.5,Glucose.2.2.1,0.700588028787081,0.2186720283219,5,1,2,2,TRUE,FALSE
Glucose.2.6.5,Glucose.2.2.1,0.628806867252412,0.137199861378253,5,1,2,2,TRUE,FALSE
Glucose.2.7.5,Glucose.2.2.1,0.880253182398646,0.206637835859549,5,1,2,2,TRUE,FALSE
Glucose.2.8.5,Glucose.2.2.1,0.614297005509518,0.119196280868426,5,1,2,2,TRUE,FALSE
Glucose.6.1.5,Glucose.2.2.1,0.623878518239355,0.0166402042530146,5,1,6,2,FALSE,FALSE
Glucose.6.2.5,Glucose.2.2.1,0.686106722836581,0.0279309178710545,5,1,6,2,FALSE,FALSE
Glucose.6.3.5,Glucose.2.2.1,0.670147999534445,0.0147095858035299,5,1,6,2,FALSE,FALSE
Glucose.6.4.5,Glucose.2.2.1,0.6774320240414,0.0211039234786686,5,1,6,2,FALSE,FALSE
Glucose.6.5.5,Glucose.2.2.1,0.576764293425931,0.015757481137097,5,1,6,2,FALSE,FALSE
Glucose.6.6.5,Glucose.2.2.1,0.613026860398675,0.0902870501662206,5,1,6,2,FALSE,FALSE
Glucose.6.7.5,Glucose.2.2.1,0.685705277633851,0.385535995898078,5,1,6,2,FALSE,FALSE
Glucose.6.8.5,Glucose.2.2.1,0.682243854656957,0.0153526048940673,5,1,6,2,FALSE,FALSE
Glucose.2.1.6,Glucose.2.2.1,0.642296493338909,0.358267950128694,6,1,2,2,TRUE,FALSE
Glucose.2.2.6,Glucose.2.2.1,0.757845434212328,0.31435579048486,6,1,2,2,TRUE,FALSE
Glucose.2.3.6,Glucose.2.2.1,0.581913877684589,0.153729995139964,6,1,2,2,TRUE,FALSE
Glucose.2.4.6,Glucose.2.2.1,0.480718991760421,0.154899304181423,6,1,2,2,TRUE,FALSE
Glucose.2.5.6,Glucose.2.2.1,0.666666666666667,0.145296849836793,6,1,2,2,TRUE,FALSE
Glucose.2.6.6,Glucose.2.2.1,0.591523697456107,0.142131783618598,6,1,2,2,TRUE,FALSE
Glucose.2.7.6,Glucose.2.2.1,0.699962507519358,0.388886824958773,6,1,2,2,TRUE,FALSE
Glucose.2.8.6,Glucose.2.2.1,0.342582080022838,0.071915842766429,6,1,2,2,TRUE,FALSE
Glucose.6.1.6,Glucose.2.2.1,0.630794565114784,0.409813642785077,6,1,6,2,FALSE,FALSE
Glucose.6.2.6,Glucose.2.2.1,0.686106722836581,0.346203228063004,6,1,6,2,FALSE,FALSE
Glucose.6.3.6,Glucose.2.2.1,0.685435942047743,0.0311877931605498,6,1,6,2,FALSE,FALSE
Glucose.6.4.6,Glucose.2.2.1,0.641701749479565,0.0551868317910571,6,1,6,2,FALSE,FALSE
Glucose.6.5.6,Glucose.2.2.1,0.660039873982261,0.0234564570147187,6,1,6,2,FALSE,FALSE
Glucose.6.6.6,Glucose.2.2.1,0.684916813269708,0.0215210278017916,6,1,6,2,FALSE,FALSE
Glucose.6.7.6,Glucose.2.2.1,0.680948285106293,0.0292413255404021,6,1,6,2,FALSE,FALSE
Glucose.6.8.6,Glucose.2.2.1,0.683699720648397,0.00676946165817579,6,1,6,2,FALSE,FALSE
Glucose.2.1.7,Glucose.2.2.1,0.396646532558028,0.349999081803129,7,1,2,2,TRUE,FALSE
Glucose.2.2.7,Glucose.2.2.1,0.757269864630215,0.476527403329999,7,1,2,2,TRUE,FALSE
Glucose.2.3.7,Glucose.2.2.1,0.682049123726175,0.327377145373194,7,1,2,2,TRUE,FALSE
Glucose.2.4.7,Glucose.2.2.1,0.657421280017213,0.277651118953689,7,1,2,2,TRUE,FALSE
Glucose.2.5.7,Glucose.2.2.1,0.666666666666667,0.277058616386387,7,1,2,2,TRUE,FALSE
Glucose.2.6.7,Glucose.2.2.1,0.586823549910065,0.177947810263951,7,1,2,2,TRUE,FALSE
Glucose.2.7.7,Glucose.2.2.1,0.717965595927681,0.422304605536518,7,1,2,2,TRUE,FALSE
Glucose.2.8.7,Glucose.2.2.1,0.480323227763986,0.125131388727947,7,1,2,2,TRUE,FALSE
Glucose.6.1.7,Glucose.2.2.1,0.684607676774983,0.116298913018803,7,1,6,2,FALSE,FALSE
Glucose.6.2.7,Glucose.2.2.1,0.685527348560798,0.386362773187019,7,1,6,2,FALSE,FALSE
Glucose.6.3.7,Glucose.2.2.1,0.609387146117004,0.358603186550505,7,1,6,2,FALSE,FALSE
Glucose.6.4.7,Glucose.2.2.1,0.638670507825434,0.0854336179343133,7,1,6,2,FALSE,FALSE
Glucose.6.5.7,Glucose.2.2.1,0.537889320692477,0.378010754822961,7,1,6,2,FALSE,FALSE
Glucose.6.6.7,Glucose.2.2.1,0.675950472836581,0.0192782026637283,7,1,6,2,FALSE,FALSE
Glucose.6.7.7,Glucose.2.2.1,0.529301082125361,0.161668118430597,7,1,6,2,FALSE,FALSE
Glucose.6.8.7,Glucose.2.2.1,0.570159184345799,0.0736025472293147,7,1,6,2,FALSE,FALSE
Glucose.2.1.8,Glucose.2.2.1,0.558660993961801,0.373231345541414,8,1,2,2,TRUE,FALSE
Glucose.2.2.8,Glucose.2.2.1,0.750501189908427,0.329686632729487,8,1,2,2,TRUE,FALSE
Glucose.2.3.8,Glucose.2.2.1,0.64909783851666,0.0674563177735888,8,1,2,2,TRUE,FALSE
Glucose.2.4.8,Glucose.2.2.1,0.671733441094557,0.324413080401237,8,1,2,2,TRUE,FALSE
Glucose.2.5.8,Glucose.2.2.1,0.666666666666667,0.284640121675778,8,1,2,2,TRUE,FALSE
Glucose.2.6.8,Glucose.2.2.1,0.571623371224269,0.511034022755939,8,1,2,2,TRUE,FALSE
Glucose.2.7.8,Glucose.2.2.1,0.682586876713348,0.412359639517594,8,1,2,2,TRUE,FALSE
Glucose.2.8.8,Glucose.2.2.1,0.340450344534557,0.23911294076746,8,1,2,2,TRUE,FALSE
Glucose.6.1.8,Glucose.2.2.1,0.655483702773223,0.0398221353612086,8,1,6,2,FALSE,FALSE
Glucose.6.2.8,Glucose.2.2.1,0.686106722836581,0.407304025157861,8,1,6,2,FALSE,FALSE
Glucose.6.3.8,Glucose.2.2.1,0.678471254856285,0.0430073035133294,8,1,6,2,FALSE,FALSE
Glucose.6.4.8,Glucose.2.2.1,0.685415000447833,0.0235394989921744,8,1,6,2,FALSE,FALSE
Glucose.6.5.8,Glucose.2.2.1,0.683644945173974,0.00241772979597169,8,1,6,2,FALSE,FALSE
Glucose.6.6.8,Glucose.2.2.1,0.672788187875426,0.0194629961072199,8,1,6,2,FALSE,FALSE
Glucose.6.7.8,Glucose.2.2.1,0.6748106467367,0.404742276388402,8,1,6,2,FALSE,FALSE
Glucose.6.8.8,Glucose.2.2.1,0.681887927375423,0.394378532157494,8,1,6,2,FALSE,FALSE
Glucose.2.1.9,Glucose.2.2.1,0.61313418952203,0.282698701319365,9,1,2,2,TRUE,FALSE
Glucose.2.2.9,Glucose.2.2.1,0.753455972714495,0.0996970952481711,9,1,2,2,TRUE,FALSE
Glucose.2.3.9,Glucose.2.2.1,0.226010079619535,0.10760556225955,9,1,2,2,TRUE,FALSE
Glucose.2.4.9,Glucose.2.2.1,0.299042663941578,0.173990477777251,9,1,2,2,TRUE,FALSE
Glucose.2.5.9,Glucose.2.2.1,0.666666666666667,0.437294320824858,9,1,2,2,TRUE,FALSE
Glucose.2.6.9,Glucose.2.2.1,0.56541408278964,0.319851502015211,9,1,2,2,TRUE,FALSE
Glucose.2.7.9,Glucose.2.2.1,0.695744110595477,0.311839903071792,9,1,2,2,TRUE,FALSE
Glucose.2.8.9,Glucose.2.2.1,0.606340862525068,0.34064142763349,9,1,2,2,TRUE,FALSE
Glucose.6.1.9,Glucose.2.2.1,0.668518783138088,0.0866762841744327,9,1,6,2,FALSE,FALSE
Glucose.6.2.9,Glucose.2.2.1,0.686106722836581,0.0697067532836034,9,1,6,2,FALSE,FALSE
Glucose.6.3.9,Glucose.2.2.1,0.683313426747195,0.402122204121619,9,1,6,2,FALSE,FALSE
Glucose.6.4.9,Glucose.2.2.1,0.613071234877138,0.406454873383978,9,1,6,2,FALSE,FALSE
Glucose.6.5.9,Glucose.2.2.1,0.682147306850439,0.0505514794103529,9,1,6,2,FALSE,FALSE
Glucose.6.6.9,Glucose.2.2.1,0.518759784061071,0.402390577285502,9,1,6,2,FALSE,FALSE
Glucose.6.7.9,Glucose.2.2.1,0.681386179029934,0.401958941297226,9,1,6,2,FALSE,FALSE
Glucose.6.8.9,Glucose.2.2.1,0.651821008550867,0.271367930306907,9,1,6,2,FALSE,FALSE
Glucose.2.1.10,Glucose.2.2.1,0.654306080286171,0.368761362104456,10,1,2,2,TRUE,FALSE
Glucose.2.2.10,Glucose.2.2.1,0.65238421694089,0.0948967539683651,10,1,2,2,TRUE,FALSE
Glucose.2.3.10,Glucose.2.2.1,0.550476173625077,0.235218444480721,10,1,2,2,TRUE,FALSE
Glucose.2.4.10,Glucose.2.2.1,0.662118349182749,0.0897689813989503,10,1,2,2,TRUE,FALSE
Glucose.2.5.10,Glucose.2.2.1,0.666666666666667,0.17503401096334,10,1,2,2,TRUE,FALSE
Glucose.2.6.10,Glucose.2.2.1,0.639340546022841,0.0949954299572046,10,1,2,2,TRUE,FALSE
Glucose.2.7.10,Glucose.2.2.1,0.755883814487458,0.476544869135723,10,1,2,2,TRUE,FALSE
Glucose.2.8.10,Glucose.2.2.1,0.731960351208563,0.267630444315479,10,1,2,2,TRUE,FALSE
Glucose.6.1.10,Glucose.2.2.1,0.604017170597775,0.316454083911331,10,1,6,2,FALSE,FALSE
Glucose.6.2.10,Glucose.2.2.1,0.686106722836581,0.0831240130120539,10,1,6,2,FALSE,FALSE
Glucose.6.3.10,Glucose.2.2.1,0.685746751634277,0.0960541951280143,10,1,6,2,FALSE,FALSE
Glucose.6.4.10,Glucose.2.2.1,0.686106722836581,0.0811960882862985,10,1,6,2,FALSE,FALSE
Glucose.6.5.10,Glucose.2.2.1,0.686106722836581,0.124044378547324,10,1,6,2,FALSE,FALSE
Glucose.6.6.10,Glucose.2.2.1,0.681051111107561,0.402030095946495,10,1,6,2,FALSE,FALSE
Glucose.6.7.10,Glucose.2.2.1,0.686106722836581,0.0233383465683601,10,1,6,2,FALSE,FALSE
Glucose.6.8.10,Glucose.2.2.1,0.684710674726615,0.0182333645014639,10,1,6,2,FALSE,FALSE
Glucose.2.1.11,Glucose.2.2.1,0.505209088644984,0.321894587410802,11,1,2,2,TRUE,FALSE
Glucose.2.2.11,Glucose.2.2.1,0.665785276588601,0.353590095902233,11,1,2,2,TRUE,FALSE
Glucose.2.3.11,Glucose.2.2.1,0.460601051288255,0.40567045256526,11,1,2,2,TRUE,FALSE
Glucose.2.4.11,Glucose.2.2.1,0.267288517575233,0.379378007133158,11,1,2,2,TRUE,FALSE
Glucose.2.5.11,Glucose.2.2.1,0.666666666666667,0.118647609289187,11,1,2,2,TRUE,FALSE
Glucose.2.6.11,Glucose.2.2.1,0.659290118738215,0.331029308156374,11,1,2,2,TRUE,FALSE
Glucose.2.7.11,Glucose.2.2.1,0.708311219938943,0.307614981229478,11,1,2,2,TRUE,FALSE
Glucose.2.8.11,Glucose.2.2.1,0.378858243278,0.0855735080365767,11,1,2,2,TRUE,FALSE
Glucose.6.1.11,Glucose.2.2.1,0.679931573135982,0.389249340918181,11,1,6,2,FALSE,FALSE
Glucose.6.2.11,Glucose.2.2.1,0.686106722836581,0.488005299482688,11,1,6,2,FALSE,FALSE
Glucose.6.3.11,Glucose.2.2.1,0.589644945977077,0.0634662449591426,11,1,6,2,FALSE,FALSE
Glucose.6.4.11,Glucose.2.2.1,0.686106722836581,0.333078962818107,11,1,6,2,FALSE,FALSE
Glucose.6.5.11,Glucose.2.2.1,0.553635185834683,0.075210613142917,11,1,6,2,FALSE,FALSE
Glucose.6.6.11,Glucose.2.2.1,0.661205760753955,0.108975818506334,11,1,6,2,FALSE,FALSE
Glucose.6.7.11,Glucose.2.2.1,0.686106722836581,0.400577180777575,11,1,6,2,FALSE,FALSE
Glucose.6.8.11,Glucose.2.2.1,0.67839464057437,0.390237135473142,11,1,6,2,FALSE,FALSE
Glucose.2.1.12,Glucose.2.2.1,0.662238931036347,0.317361523834047,12,1,2,2,TRUE,FALSE
Glucose.2.2.12,Glucose.2.2.1,0.666048810627124,0.157615552360908,12,1,2,2,TRUE,FALSE
Glucose.2.3.12,Glucose.2.2.1,0.538291065048995,0.325824966944689,12,1,2,2,TRUE,FALSE
Glucose.2.4.12,Glucose.2.2.1,0.655209492893217,0.222455756933658,12,1,2,2,TRUE,FALSE
Glucose.2.5.12,Glucose.2.2.1,0.672563777305834,0.142910404829661,12,1,2,2,TRUE,FALSE
Glucose.2.6.12,Glucose.2.2.1,0.674563600029887,0.453239237997893,12,1,2,2,TRUE,FALSE
Glucose.2.7.12,Glucose.2.2.1,0.75918712767054,0.227880370563141,12,1,2,2,TRUE,FALSE
Glucose.2.8.12,Glucose.2.2.1,0.678832861515215,0.25529982730911,12,1,2,2,TRUE,FALSE
Glucose.6.1.12,Glucose.2.2.1,0.683857510061052,0.401465662516994,12,1,6,2,FALSE,FALSE
Glucose.6.2.12,Glucose.2.2.1,0.686106722836581,0.0552627180387794,12,1,6,2,FALSE,FALSE
Glucose.6.3.12,Glucose.2.2.1,0.671323902711461,0.0717998848190261,12,1,6,2,FALSE,FALSE
Glucose.6.4.12,Glucose.2.2.1,0.630267604829231,0.00091091224509642,12,1,6,2,FALSE,FALSE
Glucose.6.5.12,Glucose.2.2.1,0.741527326623711,0.0270706518474579,12,1,6,2,FALSE,FALSE
Glucose.6.6.12,Glucose.2.2.1,0.654700211985162,0.00631148822781939,12,1,6,2,FALSE,FALSE
Glucose.6.7.12,Glucose.2.2.1,0.685023832503838,0.0413291158271315,12,1,6,2,FALSE,FALSE
Glucose.6.8.12,Glucose.2.2.1,0.690959450085974,0.0394476277249009,12,1,6,2,FALSE,FALSE
Glucose.2.4.1,Glucose.2.3.1,0.964224392273558,0.31411390526769,1,1,2,2,TRUE,TRUE
Glucose.2.5.1,Glucose.2.3.1,0.879954275594965,0.301847310596687,1,1,2,2,TRUE,TRUE
Glucose.2.6.1,Glucose.2.3.1,0.911955936883807,0.145796267137647,1,1,2,2,TRUE,TRUE
Glucose.2.7.1,Glucose.2.3.1,0.990866731294171,0.269458942015649,1,1,2,2,TRUE,TRUE
Glucose.2.8.1,Glucose.2.3.1,0.834654036032631,0.340334059166181,1,1,2,2,TRUE,TRUE
Glucose.6.1.1,Glucose.2.3.1,0.690382076219874,0.311763365750301,1,1,6,2,FALSE,TRUE
Glucose.6.2.1,Glucose.2.3.1,0.780738920118037,0.338102926626866,1,1,6,2,FALSE,TRUE
Glucose.6.3.1,Glucose.2.3.1,0.493629154096198,0.432748168952276,1,1,6,2,FALSE,TRUE
Glucose.6.4.1,Glucose.2.3.1,0.414812976134633,0.389766500112411,1,1,6,2,FALSE,TRUE
Glucose.6.5.1,Glucose.2.3.1,0.545790397487368,0.282170523833028,1,1,6,2,FALSE,TRUE
Glucose.6.6.1,Glucose.2.3.1,0.622583626674008,0.22852533913579,1,1,6,2,FALSE,TRUE
Glucose.6.7.1,Glucose.2.3.1,0.629258886118441,0.330215558942053,1,1,6,2,FALSE,TRUE
Glucose.6.8.1,Glucose.2.3.1,0.559553123719389,0.311461803900306,1,1,6,2,FALSE,TRUE
Glucose.2.1.2,Glucose.2.3.1,0.954494825243271,0.393693170585275,2,1,2,2,TRUE,FALSE
Glucose.2.2.2,Glucose.2.3.1,0.753474664620019,0.428425894267318,2,1,2,2,TRUE,FALSE
Glucose.2.3.2,Glucose.2.3.1,0.893090593333402,0.337417457394971,2,1,2,2,TRUE,FALSE
Glucose.2.4.2,Glucose.2.3.1,0.941808014487126,0.370894396414869,2,1,2,2,TRUE,FALSE
Glucose.2.5.2,Glucose.2.3.1,0.850043839036634,0.32396508803792,2,1,2,2,TRUE,FALSE
Glucose.2.6.2,Glucose.2.3.1,0.882378389189178,0.334417834797684,2,1,2,2,TRUE,FALSE
Glucose.2.7.2,Glucose.2.3.1,0.83744587469814,0.415005826731812,2,1,2,2,TRUE,FALSE
Glucose.2.8.2,Glucose.2.3.1,0.887550066010984,0.455938575186037,2,1,2,2,TRUE,FALSE
Glucose.6.1.2,Glucose.2.3.1,0.641110939902012,0.333073553799714,2,1,6,2,FALSE,FALSE
Glucose.6.2.2,Glucose.2.3.1,0.638567731822292,0.302361235331907,2,1,6,2,FALSE,FALSE
Glucose.6.3.2,Glucose.2.3.1,0.472490758272664,0.367813409947763,2,1,6,2,FALSE,FALSE
Glucose.6.4.2,Glucose.2.3.1,0.306235982488563,0.399624859227738,2,1,6,2,FALSE,FALSE
Glucose.6.5.2,Glucose.2.3.1,0.43286796775337,0.342965963556439,2,1,6,2,FALSE,FALSE
Glucose.6.6.2,Glucose.2.3.1,0.59633956232558,0.210226303341698,2,1,6,2,FALSE,FALSE
Glucose.6.7.2,Glucose.2.3.1,0.626532079030823,0.430195066550547,2,1,6,2,FALSE,FALSE
Glucose.6.8.2,Glucose.2.3.1,0.691066736874694,0.145645772400449,2,1,6,2,FALSE,FALSE
Glucose.2.1.3,Glucose.2.3.1,0.86257388176097,0.287436716856254,3,1,2,2,TRUE,FALSE
Glucose.2.2.3,Glucose.2.3.1,0.64489649224906,0.404054010384652,3,1,2,2,TRUE,FALSE
Glucose.2.3.3,Glucose.2.3.1,0.739360270303135,0.671738815212872,3,1,2,2,TRUE,FALSE
Glucose.2.4.3,Glucose.2.3.1,0.739841310720504,0.379329674258594,3,1,2,2,TRUE,FALSE
Glucose.2.5.3,Glucose.2.3.1,0.734025536529565,0.264141437115146,3,1,2,2,TRUE,FALSE
Glucose.2.6.3,Glucose.2.3.1,0.879069249085758,0.307799452822799,3,1,2,2,TRUE,FALSE
Glucose.2.7.3,Glucose.2.3.1,0.640373645587354,0.406255289799258,3,1,2,2,TRUE,FALSE
Glucose.2.8.3,Glucose.2.3.1,0.888730698669928,0.313481416605408,3,1,2,2,TRUE,FALSE
Glucose.6.1.3,Glucose.2.3.1,0.657950552638137,0.318591127898023,3,1,6,2,FALSE,FALSE
Glucose.6.2.3,Glucose.2.3.1,0.658678568024031,0.232265478252369,3,1,6,2,FALSE,FALSE
Glucose.6.3.3,Glucose.2.3.1,0.563527617921988,0.331948604513752,3,1,6,2,FALSE,FALSE
Glucose.6.4.3,Glucose.2.3.1,0.598946182043141,0.404237609779283,3,1,6,2,FALSE,FALSE
Glucose.6.5.3,Glucose.2.3.1,0.630811671039825,0.253919608383662,3,1,6,2,FALSE,FALSE
Glucose.6.6.3,Glucose.2.3.1,0.67680883885698,0.261818310446826,3,1,6,2,FALSE,FALSE
Glucose.6.7.3,Glucose.2.3.1,0.591653808193739,0.272439757984426,3,1,6,2,FALSE,FALSE
Glucose.6.8.3,Glucose.2.3.1,0.644712123528512,0.243776345189879,3,1,6,2,FALSE,FALSE
Glucose.2.1.4,Glucose.2.3.1,0.514851226827949,0.291688344875801,4,1,2,2,TRUE,FALSE
Glucose.2.2.4,Glucose.2.3.1,0.279873165997229,0.572617874059347,4,1,2,2,TRUE,FALSE
Glucose.2.3.4,Glucose.2.3.1,0.698555895216764,0.417712787410935,4,1,2,2,TRUE,FALSE
Glucose.2.4.4,Glucose.2.3.1,0.703199218613366,0.146004512034703,4,1,2,2,TRUE,FALSE
Glucose.2.5.4,Glucose.2.3.1,0.404121693930592,0.323706703054429,4,1,2,2,TRUE,FALSE
Glucose.2.6.4,Glucose.2.3.1,0.744736775008656,0.524331865545457,4,1,2,2,TRUE,FALSE
Glucose.2.7.4,Glucose.2.3.1,0.715591548822755,0.11006206280439,4,1,2,2,TRUE,FALSE
Glucose.2.8.4,Glucose.2.3.1,0.650588657376071,0.126016362038396,4,1,2,2,TRUE,FALSE
Glucose.6.1.4,Glucose.2.3.1,0.0989285608850959,0,4,1,6,2,FALSE,FALSE
Glucose.6.2.4,Glucose.2.3.1,0.408100912446559,0.428081839917021,4,1,6,2,FALSE,FALSE
Glucose.6.3.4,Glucose.2.3.1,0.309821852640014,0,4,1,6,2,FALSE,FALSE
Glucose.6.4.4,Glucose.2.3.1,0.401767048211426,0.365459276308822,4,1,6,2,FALSE,FALSE
Glucose.6.5.4,Glucose.2.3.1,0.359214469967277,0.426399761596162,4,1,6,2,FALSE,FALSE
Glucose.6.6.4,Glucose.2.3.1,0.441360841285545,0.105147567023891,4,1,6,2,FALSE,FALSE
Glucose.6.7.4,Glucose.2.3.1,0.257197255641676,0,4,1,6,2,FALSE,FALSE
Glucose.6.8.4,Glucose.2.3.1,0.206834774387746,0.351490633356383,4,1,6,2,FALSE,FALSE
Glucose.2.1.5,Glucose.2.3.1,0.609600206004241,0.297310066203858,5,1,2,2,TRUE,FALSE
Glucose.2.2.5,Glucose.2.3.1,0.119657352253881,0.0709100991731475,5,1,2,2,TRUE,FALSE
Glucose.2.3.5,Glucose.2.3.1,0.694295926793964,0.0825872387622753,5,1,2,2,TRUE,FALSE
Glucose.2.4.5,Glucose.2.3.1,0.635829989681712,0.517196709899201,5,1,2,2,TRUE,FALSE
Glucose.2.5.5,Glucose.2.3.1,0.17081051902435,0,5,1,2,2,TRUE,FALSE
Glucose.2.6.5,Glucose.2.3.1,0.719937173525663,0.119206604814654,5,1,2,2,TRUE,FALSE
Glucose.2.7.5,Glucose.2.3.1,0.651992858113451,0.284620645853607,5,1,2,2,TRUE,FALSE
Glucose.2.8.5,Glucose.2.3.1,0.402817215991554,0.114863279912925,5,1,2,2,TRUE,FALSE
Glucose.6.1.5,Glucose.2.3.1,0.287659511634864,0,5,1,6,2,FALSE,FALSE
Glucose.6.2.5,Glucose.2.3.1,0.283921660135662,0,5,1,6,2,FALSE,FALSE
Glucose.6.3.5,Glucose.2.3.1,0.286740314100052,0,5,1,6,2,FALSE,FALSE
Glucose.6.4.5,Glucose.2.3.1,0.314146873382538,0,5,1,6,2,FALSE,FALSE
Glucose.6.5.5,Glucose.2.3.1,0.26658274535251,0,5,1,6,2,FALSE,FALSE
Glucose.6.6.5,Glucose.2.3.1,0.220981195769526,0,5,1,6,2,FALSE,FALSE
Glucose.6.7.5,Glucose.2.3.1,0.101534335716821,0,5,1,6,2,FALSE,FALSE
Glucose.6.8.5,Glucose.2.3.1,0.312274022248402,0,5,1,6,2,FALSE,FALSE
Glucose.2.1.6,Glucose.2.3.1,0.736951574960815,0.361804338973946,6,1,2,2,TRUE,FALSE
Glucose.2.2.6,Glucose.2.3.1,0.261194913088597,0.0881472440683152,6,1,2,2,TRUE,FALSE
Glucose.2.3.6,Glucose.2.3.1,0.688052727099989,0.120357935747959,6,1,2,2,TRUE,FALSE
Glucose.2.4.6,Glucose.2.3.1,0.52825108278739,0.161925976185213,6,1,2,2,TRUE,FALSE
Glucose.2.5.6,Glucose.2.3.1,0.181333669727197,0,6,1,2,2,TRUE,FALSE
Glucose.2.6.6,Glucose.2.3.1,0.687699103866952,0.157736055507598,6,1,2,2,TRUE,FALSE
Glucose.2.7.6,Glucose.2.3.1,0.095858655846187,0,6,1,2,2,TRUE,FALSE
Glucose.2.8.6,Glucose.2.3.1,0.398716604701928,0.12789619299625,6,1,2,2,TRUE,FALSE
Glucose.6.1.6,Glucose.2.3.1,0.096680644831972,0,6,1,6,2,FALSE,FALSE
Glucose.6.2.6,Glucose.2.3.1,0.531199269011566,0,6,1,6,2,FALSE,FALSE
Glucose.6.3.6,Glucose.2.3.1,0.324783484759627,0,6,1,6,2,FALSE,FALSE
Glucose.6.4.6,Glucose.2.3.1,0.320227626234086,0,6,1,6,2,FALSE,FALSE
Glucose.6.5.6,Glucose.2.3.1,0.308003586761174,0,6,1,6,2,FALSE,FALSE
Glucose.6.6.6,Glucose.2.3.1,0.317757718476383,0,6,1,6,2,FALSE,FALSE
Glucose.6.7.6,Glucose.2.3.1,0.281098156776985,0,6,1,6,2,FALSE,FALSE
Glucose.6.8.6,Glucose.2.3.1,0.306928239547416,0,6,1,6,2,FALSE,FALSE
Glucose.2.1.7,Glucose.2.3.1,0.491301614179934,0.380913574839402,7,1,2,2,TRUE,FALSE
Glucose.2.2.7,Glucose.2.3.1,0.190036743477126,0.262711269290493,7,1,2,2,TRUE,FALSE
Glucose.2.3.7,Glucose.2.3.1,0.776726854506948,0.366592070952377,7,1,2,2,TRUE,FALSE
Glucose.2.4.7,Glucose.2.3.1,0.704953371044183,0.195299997621837,7,1,2,2,TRUE,FALSE
Glucose.2.5.7,Glucose.2.3.1,0.121920599126875,0,7,1,2,2,TRUE,FALSE
Glucose.2.6.7,Glucose.2.3.1,0.642958074589155,0.20376076614954,7,1,2,2,TRUE,FALSE
Glucose.2.7.7,Glucose.2.3.1,0.111362522591954,0.314768907122648,7,1,2,2,TRUE,FALSE
Glucose.2.8.7,Glucose.2.3.1,0.536457752443076,0.165036925018517,7,1,2,2,TRUE,FALSE
Glucose.6.1.7,Glucose.2.3.1,0.38440494573737,0,7,1,6,2,FALSE,FALSE
Glucose.6.2.7,Glucose.2.3.1,0.101336791804778,0,7,1,6,2,FALSE,FALSE
Glucose.6.3.7,Glucose.2.3.1,0.106897558663344,0,7,1,6,2,FALSE,FALSE
Glucose.6.4.7,Glucose.2.3.1,0.231316786624806,0,7,1,6,2,FALSE,FALSE
Glucose.6.5.7,Glucose.2.3.1,0.101301835790134,0,7,1,6,2,FALSE,FALSE
Glucose.6.6.7,Glucose.2.3.1,0.312233516831333,0,7,1,6,2,FALSE,FALSE
Glucose.6.7.7,Glucose.2.3.1,0.166364597744117,0,7,1,6,2,FALSE,FALSE
Glucose.6.8.7,Glucose.2.3.1,0.216824956938965,0,7,1,6,2,FALSE,FALSE
Glucose.2.1.8,Glucose.2.3.1,0.654836400372646,0.415089415777056,8,1,2,2,TRUE,FALSE
Glucose.2.2.8,Glucose.2.3.1,0.277648615350763,0.426221672731944,8,1,2,2,TRUE,FALSE
Glucose.2.3.8,Glucose.2.3.1,0.743775569297433,0.107759876143597,8,1,2,2,TRUE,FALSE
Glucose.2.4.8,Glucose.2.3.1,0.719265532121527,0.405066141626626,8,1,2,2,TRUE,FALSE
Glucose.2.5.8,Glucose.2.3.1,0.119291344149354,0,8,1,2,2,TRUE,FALSE
Glucose.2.6.8,Glucose.2.3.1,0.667798777635114,0.554051052183494,8,1,2,2,TRUE,FALSE
Glucose.2.7.8,Glucose.2.3.1,0.0892870793019854,0,8,1,2,2,TRUE,FALSE
Glucose.2.8.8,Glucose.2.3.1,0.396584869213647,0.289515532490894,8,1,2,2,TRUE,FALSE
Glucose.6.1.8,Glucose.2.3.1,0.264817584587594,0,8,1,6,2,FALSE,FALSE
Glucose.6.2.8,Glucose.2.3.1,0.097105749582716,0,8,1,6,2,FALSE,FALSE
Glucose.6.3.8,Glucose.2.3.1,0.329813085027146,0,8,1,6,2,FALSE,FALSE
Glucose.6.4.8,Glucose.2.3.1,0.319396018452557,0,8,1,6,2,FALSE,FALSE
Glucose.6.5.8,Glucose.2.3.1,0.303882275212714,0,8,1,6,2,FALSE,FALSE
Glucose.6.6.8,Glucose.2.3.1,0.310965936538603,0,8,1,6,2,FALSE,FALSE
Glucose.6.7.8,Glucose.2.3.1,0.0975046087234259,0,8,1,6,2,FALSE,FALSE
Glucose.6.8.8,Glucose.2.3.1,0.0995160136035909,0,8,1,6,2,FALSE,FALSE
Glucose.2.1.9,Glucose.2.3.1,0.707811920302803,0.311046348006912,9,1,2,2,TRUE,FALSE
