Comparison,Threshold,Run,t,p
One-Neither,0.933022515351376,128,1.83498382783848,0.0714667160690472
Both-One,0.933022515351376,129,2.29712993445769,0.0247324758122809
Both-Neither,0.933022515351376,129,1.31615849536937,0.190068402674473
One-Neither,0.933022515351376,129,-0.840309878527109,0.402783042505104
Both-One,0.933022515351376,130,7.69086104608056,5.65840503131455e-09
Both-Neither,0.933022515351376,130,2.27125134162443,0.0252248188292674
One-Neither,0.933022515351376,130,-4.33784112341354,4.52223305765268e-05
Both-One,0.933022515351376,131,4.59968192015897,2.13336384988176e-05
Both-Neither,0.933022515351376,131,1.20124877154618,0.233186064607403
One-Neither,0.933022515351376,131,-1.90033127524903,0.0610987959170453
Both-One,0.933022515351376,132,2.66343592739249,0.0157895517555654
Both-Neither,0.933022515351376,132,9.90831564139404,7.00197989359195e-18
One-Neither,0.933022515351376,132,1.12053957855171,0.278223811034832
Both-One,0.933022515351376,133,4.61137009424023,1.3043360496011e-05
Both-Neither,0.933022515351376,133,6.50828589984158,1.42947931142433e-09
One-Neither,0.933022515351376,133,1.43610972106984,0.154768849832254
Both-One,0.933022515351376,134,-1.12592914114074,0.280365277654429
Both-Neither,0.933022515351376,134,1.28241674267651,0.203677963804802
One-Neither,0.933022515351376,134,1.59435769358882,0.131125662210487
Both-One,0.933022515351376,135,-0.306140933581026,0.77874187771258
Both-Neither,0.933022515351376,135,6.49592590169877,1.72656732257667e-08
One-Neither,0.933022515351376,135,1.35876763453022,0.266538047673235
Both-One,0.933022515351376,136,3.87326083254723,0.000356035409982298
Both-Neither,0.933022515351376,136,6.31856233222919,1.14951688125727e-08
One-Neither,0.933022515351376,136,0.148517868860177,0.882742791781231
Both-One,0.933022515351376,137,3.8300158795188,0.000569667966125824
Both-Neither,0.933022515351376,137,6.41129613711887,1.6149208497569e-09
One-Neither,0.933022515351376,137,0.0405108679164827,0.967913685401592
Both-One,0.933022515351376,138,1.8611061599132,0.0882123239602166
Both-Neither,0.933022515351376,138,5.52563457641194,1.57072891170496e-07
One-Neither,0.933022515351376,138,0.348211742412043,0.733731321451133
Both-One,0.933022515351376,139,8.08286924051174,3.53162315734684e-12
